doc_id	decs_code
ibc-FGT-810	28564
ibc-FGT-810	37730
ibc-FGT-810	9555
ibc-FGT-810	28632
ibc-FGT-810	52438
ibc-FGT-810	8901
ibc-FGT-810	10554
ibc-FGT-810	28605
ibc-FGT-810	11812
ibc-FGT-810	28567
ibc-FGT-810	31707
ibc-FGT-810	57232
ibc-FGT-810	57777
ibc-FGT-810	14190
ibc-ET2-1934	6184
ibc-ET2-1934	1252
ibc-ET2-1934	23568
ibc-ET2-1934	3660
ibc-ET2-1934	51281
ibc-ET2-1934	6486
ibc-ET2-1934	11443
ibc-ET2-1934	10554
ibc-ET2-1934	57741
ibc-ET2-1934	11812
ibc-ET2-1934	22124
ibc-ET2-1934	13957
ibc-ET2-1934	7530
ibc-ET2-1934	4705
ibc-ET2-2327	29315
ibc-ET2-2327	29315
ibc-ET2-2327	15329
ibc-ET2-2327	8741
ibc-ET2-2327	57554
ibc-ET2-2327	27804
ibc-ET2-2327	54296
ibc-ET2-2327	12527
ibc-ET2-2327	8308
ibc-ET1-3479	1294
ibc-ET1-3479	6460
ibc-ET1-3479	44
ibc-ET1-3479	12438
ibc-ET1-3479	30313
ibc-ET1-3479	28162
ibc-ET1-3479	7982
ibc-ET1-3479	32511
ibc-ET1-3479	3961
ibc-ET1-3479	28570
ibc-ET1-3479	28612
ibc-ET1-3479	6470
ibc-ET1-3479	7399
ibc-ET1-3479	7980
ibc-ET1-3479	56846
ibc-ET1-3479	14190
ibc-FGT-1782	13411
ibc-FGT-1782	5678
ibc-FGT-1782	20174
ibc-FGT-1782	28609
ibc-FGT-1782	1252
ibc-FGT-1782	12225
ibc-FGT-1782	28608
ibc-FGT-1782	3718
ibc-FGT-1782	54753
ibc-FGT-1782	54753
ibc-FGT-1782	35173
ibc-FGT-1782	545
ibc-FGT-1782	28466
ibc-FGT-1782	15329
ibc-FGT-1782	10554
ibc-FGT-1782	10396
ibc-FGT-1782	20174
ibc-FGT-1782	24769
ibc-FGT-1782	30973
ibc-FGT-1865	9674
ibc-FGT-1865	10554
ibc-FGT-1865	331
ibc-FGT-1865	1012
ibc-FGT-1865	1294
ibc-FGT-1865	56716
ibc-FGT-1865	2648
ibc-FGT-1865	3102
ibc-FGT-1865	24572
ibc-FGT-1865	3245
ibc-FGT-1865	33182
ibc-FGT-1865	3883
ibc-FGT-1865	26426
ibc-FGT-1865	4720
ibc-FGT-1865	28564
ibc-FGT-1865	12940
ibc-FGT-1865	8264
ibc-FGT-1865	8740
ibc-FGT-1865	8901
ibc-FGT-1865	24535
ibc-FGT-1865	2990
ibc-FGT-1865	33521
ibc-FGT-1865	3675
ibc-FGT-1865	1738
ibc-FGT-1865	1014
ibc-FGT-1865	14190
ibc-FGT-1865	4418
ibc-ET2-2519	12831
ibc-ET2-2519	28600
ibc-ET2-2519	3946
ibc-ET2-2519	28564
ibc-ET2-2519	7849
ibc-ET2-2519	23106
ibc-ET2-2519	6916
ibc-ET2-2519	6486
ibc-ET2-2519	28418
ibc-ET2-2519	28632
ibc-ET2-2519	10554
ibc-ET2-2519	32285
ibc-ET2-2519	37609
ibc-ET2-2519	28567
ibc-ET2-2519	13342
ibc-ET2-2029	24747
ibc-ET2-2029	7530
ibc-ET2-2029	28600
ibc-ET2-2029	29770
ibc-ET2-2029	8640
ibc-ET2-2029	15297
ibc-ET2-2029	37660
ibc-ET2-2029	7578
ibc-ET2-2029	22228
ibc-ET2-2029	22228
ibc-ET2-2029	50219
ibc-ET2-2029	22226
ibc-ET2-2029	22228
ibc-ET2-2029	37778
ibc-ET2-2029	14190
ibc-ET2-2029	7555
ibc-ET2-2029	14190
ibc-ET2-2029	56679
ibc-ET2-2029	14190
ibc-ET2-1980	8901
ibc-ET2-1980	1252
ibc-ET2-1980	23962
ibc-ET2-1980	6412
ibc-ET2-1980	2902
ibc-ET2-1980	32511
ibc-ET2-1980	3961
ibc-ET2-1980	38340
ibc-ET2-1980	36448
ibc-ET2-1980	4635
ibc-ET2-1980	13441
ibc-ET2-1980	7152
ibc-ET2-1980	15329
ibc-ET2-1980	24348
ibc-ET2-1980	14956
ibc-ET2-1980	10554
ibc-ET2-1980	51840
ibc-ET2-1980	11383
ibc-ET2-1980	11594
ibc-ET2-1980	33560
ibc-ET2-1980	13195
ibc-ET2-1980	9562
ibc-ET2-1980	12437
ibc-ET2-1980	15046
ibc-ET2-2399	2813
ibc-ET2-2399	1252
ibc-ET2-2399	44
ibc-ET2-2399	31568
ibc-ET2-2399	23585
ibc-ET2-2399	3138
ibc-ET2-2399	3142
ibc-ET2-2399	4805
ibc-ET2-2399	23695
ibc-ET2-2399	6812
ibc-ET2-2399	7262
ibc-ET2-2399	34921
ibc-ET2-2399	10554
ibc-ET2-2399	12428
ibc-ET2-2399	28567
ibc-ET2-2399	1716
ibc-ET2-2399	14572
ibc-ET2-2399	8741
ibc-FGT-2219	1480
ibc-FGT-2219	13411
ibc-FGT-2219	7395
ibc-FGT-2219	28895
ibc-FGT-2219	37620
ibc-FGT-2219	4943
ibc-FGT-2219	27786
ibc-FGT-2219	24972
ibc-FGT-2219	1965
ibc-FGT-2219	14163
ibc-ET2-2069	6262
ibc-ET2-2069	51896
ibc-ET2-2069	8678
ibc-ET2-2069	10754
ibc-ET2-2069	34660
ibc-ET2-2069	26115
ibc-ET2-2069	4943
ibc-ET2-2069	51311
ibc-ET2-2069	34868
ibc-ET2-2069	34868
ibc-ET2-2069	23106
ibc-ET2-2069	23106
ibc-ET2-2069	15297
ibc-ET2-2069	28605
ibc-ET2-2069	13336
ibc-ET2-2069	50073
ibc-ET2-2069	54368
ibc-ET2-2069	28567
ibc-ET2-2069	10754
ibc-ET2-2069	51544
ibc-ET2-2069	34666
ibc-ET2-2488	25930
ibc-ET2-2488	14542
ibc-ET2-2488	37619
ibc-ET2-2488	3718
ibc-ET2-2488	56040
ibc-ET2-2488	51811
ibc-ET2-2488	4943
ibc-ET2-2488	5679
ibc-ET2-2488	23106
ibc-ET2-2488	23106
ibc-ET2-2488	15329
ibc-ET2-2488	10554
ibc-ET2-2488	28940
ibc-ET2-2488	53391
ibc-ET2-2488	31707
ibc-ET2-2488	13195
ibc-ET2-2488	14190
ibc-ET1-3080	13411
ibc-ET1-3080	13344
ibc-ET1-3080	28628
ibc-ET1-3080	12594
ibc-ET1-3080	28632
ibc-ET1-3080	15329
ibc-ET1-3080	4592
ibc-ET1-3080	4592
ibc-ET1-3080	9464
ibc-ET1-3080	11594
ibc-ET1-3080	28448
ibc-ET1-3080	28455
ibc-ET2-1730	37660
ibc-ET2-1730	34664
ibc-ET2-1730	34964
ibc-ET2-1730	50230
ibc-ET2-1730	33182
ibc-ET2-1730	28608
ibc-ET2-1730	51835
ibc-ET2-1730	9067
ibc-ET2-1730	50224
ibc-ET2-1730	50242
ibc-FGT-907	51607
ibc-FGT-907	3942
ibc-FGT-907	3946
ibc-FGT-907	4067
ibc-FGT-907	23631
ibc-FGT-907	23904
ibc-FGT-907	23106
ibc-FGT-907	7152
ibc-FGT-907	8264
ibc-FGT-907	10554
ibc-FGT-907	55111
ibc-FGT-907	28567
ibc-FGT-907	4418
ibc-ET1-3091	13306
ibc-ET1-3091	13411
ibc-ET1-3091	1252
ibc-ET1-3091	13344
ibc-ET1-3091	55453
ibc-ET1-3091	4562
ibc-ET1-3091	5924
ibc-ET1-3091	6952
ibc-ET1-3091	8741
ibc-ET1-3091	24772
ibc-ET1-3091	15329
ibc-ET1-3091	4592
ibc-ET1-3091	10396
ibc-ET1-3091	57447
ibc-ET1-3091	12075
ibc-ET1-3091	28448
ibc-ET1-3091	13104
ibc-ET1-3566	1337
ibc-ET1-3566	24459
ibc-ET1-3566	30706
ibc-ET1-3566	28570
ibc-ET1-3566	4596
ibc-ET1-3566	21034
ibc-ET1-3566	9143
ibc-ET1-3566	33176
ibc-ET1-3566	14050
ibc-FGT-2141	10112
ibc-FGT-2141	1257
ibc-FGT-2141	27951
ibc-FGT-2141	13883
ibc-FGT-2141	308
ibc-FGT-2141	3961
ibc-FGT-2141	12560
ibc-FGT-2141	23106
ibc-FGT-2141	15297
ibc-FGT-2141	8837
ibc-FGT-2141	10554
ibc-FGT-2141	10554
ibc-FGT-2141	10396
ibc-FGT-2141	13233
ibc-FGT-2141	13957
ibc-FGT-2141	14190
ibc-FGT-2141	30250
ibc-ET2-2000	3942
ibc-ET2-2000	36448
ibc-ET2-2000	4786
ibc-ET2-2000	5223
ibc-ET2-2000	8901
ibc-ET2-2000	52503
ibc-ET2-2000	51607
ibc-ET2-2000	32511
ibc-ET2-2000	3946
ibc-ET2-2000	4067
ibc-ET2-2000	4562
ibc-ET2-2000	23631
ibc-ET2-2000	8195
ibc-ET2-2000	28612
ibc-ET2-2000	28418
ibc-ET2-2000	6184
ibc-ET2-2000	10554
ibc-ET2-2000	9464
ibc-ET2-2000	14190
ibc-ET2-2000	4418
ibc-ET2-1695	8901
ibc-ET2-1695	6184
ibc-ET2-1695	29881
ibc-ET2-1695	37723
ibc-ET2-1695	4858
ibc-ET2-1695	1252
ibc-ET2-1695	1713
ibc-ET2-1695	4867
ibc-ET2-1695	29063
ibc-ET2-1695	7000
ibc-ET2-1695	8264
ibc-ET2-1695	14956
ibc-ET2-1695	13336
ibc-ET2-1695	9975
ibc-ET2-1695	35170
ibc-ET2-1695	28567
ibc-ET2-1695	28448
ibc-ET2-1695	1794
ibc-ET2-1695	2360
ibc-ET2-1695	16054
ibc-ET2-1695	32560
ibc-FGT-2181	9654
ibc-FGT-2181	54753
ibc-FGT-2181	3961
ibc-FGT-2181	12078
ibc-FGT-2181	28564
ibc-FGT-2181	10489
ibc-FGT-2181	28564
ibc-FGT-2181	33354
ibc-FGT-2181	4907
ibc-FGT-2181	29653
ibc-FGT-2181	14449
ibc-FGT-2181	13195
ibc-FGT-2181	13275
ibc-FGT-2181	9615
ibc-FGT-2181	14190
ibc-ET2-2204	13411
ibc-ET2-2204	44
ibc-ET2-2204	7360
ibc-ET2-2204	11756
ibc-ET2-2204	12225
ibc-ET2-2204	4596
ibc-ET2-2204	51281
ibc-ET2-2204	28583
ibc-ET2-2204	8264
ibc-ET2-2204	15297
ibc-ET2-2204	28632
ibc-ET2-2204	50219
ibc-ET2-2204	28448
ibc-ET2-2204	20208
ibc-ET2-2204	14190
ibc-ET2-2204	29592
ibc-FGT-1950	9236
ibc-FGT-1950	23631
ibc-FGT-1950	33182
ibc-FGT-1950	13562
ibc-FGT-1950	34600
ibc-FGT-1950	56798
ibc-FGT-1950	13721
ibc-FGT-1950	8741
ibc-FGT-1950	4716
ibc-FGT-1950	52950
ibc-FGT-1950	12527
ibc-FGT-1950	29315
ibc-FGT-1950	11594
ibc-FGT-1950	54744
ibc-FGT-1950	13104
ibc-ET2-2180	50224
ibc-ET2-2180	23896
ibc-ET2-2180	34964
ibc-ET2-2180	51607
ibc-ET2-2180	4675
ibc-ET2-2180	10112
ibc-ET2-2180	30727
ibc-ET2-2180	51835
ibc-ET2-2180	15329
ibc-ET2-2180	37660
ibc-ET2-2180	13336
ibc-ET2-2180	35170
ibc-ET2-2180	12825
ibc-ET2-2180	5342
ibc-ET2-2180	1901
ibc-ET2-2180	15238
ibc-FGT-2142	12438
ibc-FGT-2142	4149
ibc-FGT-2142	4479
ibc-FGT-2142	36310
ibc-FGT-2142	14527
ibc-FGT-2142	5897
ibc-FGT-2142	6710
ibc-FGT-2142	28583
ibc-FGT-2142	8264
ibc-FGT-2142	29961
ibc-FGT-2142	15329
ibc-FGT-2142	10554
ibc-FGT-2142	24004
ibc-FGT-2142	31707
ibc-FGT-2142	24375
ibc-FGT-2142	14190
ibc-FGT-1544	9353
ibc-FGT-1544	23127
ibc-FGT-1544	391
ibc-FGT-1544	5211
ibc-FGT-1544	13883
ibc-FGT-1544	14290
ibc-FGT-1544	23768
ibc-FGT-1544	3961
ibc-FGT-1544	51570
ibc-FGT-1544	7414
ibc-FGT-1544	10554
ibc-FGT-1544	10554
ibc-FGT-1544	10055
ibc-FGT-1544	12886
ibc-FGT-1544	13195
ibc-ET2-1639	4943
ibc-ET2-1639	13421
ibc-ET2-1639	23106
ibc-ET2-1639	23106
ibc-ET2-1639	23896
ibc-ET2-1639	35147
ibc-FGT-1802	29043
ibc-FGT-1802	37723
ibc-FGT-1802	29315
ibc-FGT-1802	470
ibc-FGT-1802	1538
ibc-FGT-1802	28608
ibc-FGT-1802	28608
ibc-FGT-1802	51572
ibc-FGT-1802	15297
ibc-FGT-1802	8901
ibc-FGT-1802	6184
ibc-FGT-1802	10479
ibc-FGT-1802	11594
ibc-FGT-1802	6444
ibc-FGT-1802	2990
ibc-FGT-1802	57723
ibc-ET1-3372	25
ibc-ET1-3372	6480
ibc-ET1-3372	3961
ibc-ET1-3372	37736
ibc-ET1-3372	22261
ibc-ET1-3372	28564
ibc-ET1-3372	28612
ibc-ET1-3372	21030
ibc-ET1-3372	8736
ibc-ET1-3372	28631
ibc-ET1-3372	15329
ibc-ET1-3372	8901
ibc-ET1-3372	10554
ibc-ET1-3372	1748
ibc-ET1-3372	22228
ibc-ET1-3372	22226
ibc-ET1-3372	22226
ibc-ET1-3372	13104
ibc-ET1-3372	24314
ibc-ET1-3372	13195
ibc-ET1-3570	4943
ibc-ET1-3570	4943
ibc-ET1-3570	13721
ibc-ET1-3570	7931
ibc-ET1-3570	5223
ibc-ET1-3570	28433
ibc-ET2-1859	9951
ibc-ET2-1859	13883
ibc-ET2-1859	51607
ibc-ET2-1859	3946
ibc-ET2-1859	3946
ibc-ET2-1859	4535
ibc-ET2-1859	8195
ibc-ET2-1859	23106
ibc-ET2-1859	28584
ibc-ET2-1859	23862
ibc-ET2-1859	23862
ibc-ET2-1859	28448
ibc-ET2-1905	56253
ibc-ET2-1905	28600
ibc-ET2-1905	28612
ibc-ET2-1905	13298
ibc-ET2-1905	28583
ibc-ET2-1905	15345
ibc-ET2-1905	8264
ibc-ET2-1905	51896
ibc-ET2-1905	11758
ibc-FGT-1000	8901
ibc-FGT-1000	20174
ibc-FGT-1000	28603
ibc-FGT-1000	34002
ibc-FGT-1000	28600
ibc-FGT-1000	16735
ibc-FGT-1000	13421
ibc-FGT-1000	28612
ibc-FGT-1000	5444
ibc-FGT-1000	5679
ibc-FGT-1000	21034
ibc-FGT-1000	28583
ibc-FGT-1000	7414
ibc-FGT-1000	13002
ibc-FGT-1000	51646
ibc-FGT-1000	15297
ibc-FGT-1000	11254
ibc-FGT-1000	10554
ibc-FGT-1000	10554
ibc-FGT-1000	10223
ibc-FGT-1000	13916
ibc-ET2-1821	13411
ibc-ET2-1821	34785
ibc-ET2-1821	4705
ibc-ET2-1821	6262
ibc-ET2-1821	7152
ibc-ET2-1821	34247
ibc-ET2-1821	11254
ibc-ET2-1821	6184
ibc-ET2-1821	10554
ibc-ET2-1821	10554
ibc-ET2-1821	14230
ibc-ET2-1821	10662
ibc-ET2-1821	13195
ibc-FGT-1479	3439
ibc-FGT-1479	16610
ibc-FGT-1479	37723
ibc-FGT-1479	470
ibc-FGT-1479	7435
ibc-FGT-1479	30706
ibc-FGT-1479	28570
ibc-FGT-1479	9912
ibc-FGT-1479	29653
ibc-FGT-1479	5924
ibc-FGT-1479	28219
ibc-FGT-1479	7601
ibc-FGT-1479	8456
ibc-FGT-1479	33178
ibc-FGT-1479	37586
ibc-FGT-1479	10554
ibc-FGT-1479	35170
ibc-FGT-1479	27786
ibc-ET2-2470	13411
ibc-ET2-2470	29156
ibc-ET2-2470	10554
ibc-ET2-2470	911
ibc-ET2-2470	30785
ibc-ET2-2470	6278
ibc-ET2-2470	54858
ibc-ET2-2470	7414
ibc-ET2-2470	29315
ibc-ET2-2470	55251
ibc-ET2-2470	8985
ibc-ET2-2470	15329
ibc-ET2-2470	8901
ibc-ET2-2470	28584
ibc-ET2-2470	13104
ibc-ET2-2035	50224
ibc-ET2-2035	6184
ibc-ET2-2035	10662
ibc-ET2-2035	7530
ibc-ET2-2035	1012
ibc-ET2-2035	1252
ibc-ET2-2035	12224
ibc-ET2-2035	13883
ibc-ET2-2035	10333
ibc-ET2-2035	9912
ibc-ET2-2035	9912
ibc-ET2-2035	29653
ibc-ET2-2035	5679
ibc-ET2-2035	10554
ibc-ET2-2035	54303
ibc-ET2-2035	29902
ibc-ET2-2035	13104
ibc-ET2-2035	14190
ibc-ET2-2035	54692
ibc-ET2-2035	7530
ibc-FGT-2084	4720
ibc-FGT-2084	33354
ibc-FGT-2084	9615
ibc-FGT-2084	37586
ibc-FGT-2084	54668
ibc-FGT-2084	11594
ibc-FGT-2084	56087
ibc-FGT-2084	15404
ibc-FGT-2084	9615
ibc-FGT-2084	14190
ibc-ET2-1516	50224
ibc-ET2-1516	6184
ibc-ET2-1516	37723
ibc-ET2-1516	34247
ibc-ET2-1516	20174
ibc-ET2-1516	470
ibc-ET2-1516	6773
ibc-ET2-1516	12225
ibc-ET2-1516	5246
ibc-ET2-1516	13883
ibc-ET2-1516	3707
ibc-ET2-1516	3718
ibc-ET2-1516	54753
ibc-ET2-1516	28564
ibc-ET2-1516	28612
ibc-ET2-1516	50518
ibc-ET2-1516	10554
ibc-ET2-1516	9464
ibc-ET2-1516	20174
ibc-ET2-1516	11594
ibc-ET2-1516	53393
ibc-ET2-1516	13379
ibc-ET2-1516	13957
ibc-ET2-1516	13195
ibc-FGT-904	2973
ibc-FGT-904	6862
ibc-FGT-904	8022
ibc-FGT-904	8901
ibc-FGT-904	15091
ibc-FGT-904	51214
ibc-FGT-904	28609
ibc-FGT-904	50314
ibc-FGT-904	3946
ibc-FGT-904	1812
ibc-FGT-904	8741
ibc-FGT-904	7500
ibc-FGT-904	8230
ibc-FGT-904	15329
ibc-FGT-904	22231
ibc-FGT-904	28567
ibc-FGT-904	280
ibc-FGT-904	24542
ibc-FGT-1031	32511
ibc-FGT-1031	1852
ibc-FGT-1031	13421
ibc-FGT-1031	51835
ibc-FGT-1031	6378
ibc-FGT-1031	9261
ibc-FGT-1031	14532
ibc-FGT-1041	27804
ibc-FGT-1041	11239
ibc-FGT-1041	35173
ibc-FGT-1041	28566
ibc-FGT-1041	13411
ibc-FGT-1041	15329
ibc-FGT-1041	8741
ibc-FGT-1041	3307
ibc-FGT-1041	28608
ibc-FGT-1041	5278
ibc-FGT-1041	13721
ibc-FGT-1041	13721
ibc-FGT-1041	28583
ibc-FGT-1041	15345
ibc-FGT-1041	1273
ibc-FGT-1041	28605
ibc-FGT-1041	12416
ibc-FGT-1041	7892
ibc-FGT-1041	856
ibc-ET2-1531	10554
ibc-ET2-1531	27786
ibc-ET2-1531	1968
ibc-ET2-1531	37622
ibc-ET2-1531	1968
ibc-ET2-1531	5865
ibc-ET2-1531	9555
ibc-ET2-1531	28632
ibc-ET2-1531	8901
ibc-ET2-1531	6184
ibc-ET2-1531	4418
ibc-ET2-1531	27786
ibc-ET2-1531	28567
ibc-ET2-1531	28448
ibc-ET2-1531	57232
ibc-ET2-1531	28604
ibc-ET2-1531	14190
ibc-ET2-1531	9562
ibc-ET2-2336	57534
ibc-ET2-2336	30827
ibc-ET2-2336	23568
ibc-ET2-2336	55206
ibc-ET2-2336	28637
ibc-ET2-2336	51607
ibc-ET2-2336	9562
ibc-ET2-2336	8352
ibc-ET2-2336	38340
ibc-ET2-2336	28570
ibc-ET2-2336	29653
ibc-ET2-2336	874
ibc-ET2-2336	15350
ibc-ET2-2336	28632
ibc-ET2-2336	10554
ibc-ET2-2336	10396
ibc-ET2-2336	11812
ibc-ET2-2336	23923
ibc-ET2-2336	8345
ibc-ET2-2336	13308
ibc-ET2-2336	37123
ibc-ET2-2336	57232
ibc-ET2-2336	14190
ibc-ET2-2336	14190
ibc-ET2-2336	9562
ibc-ET2-2373	3745
ibc-ET2-2373	3832
ibc-ET2-2373	3961
ibc-ET2-2373	26426
ibc-ET2-2373	7678
ibc-ET2-2373	8264
ibc-ET2-2373	16136
ibc-ET2-2373	37730
ibc-ET2-2373	9284
ibc-ET2-2373	10554
ibc-ET2-2373	10554
ibc-FGT-1818	1012
ibc-FGT-1818	12225
ibc-FGT-1818	28608
ibc-FGT-1818	3883
ibc-FGT-1818	15329
ibc-FGT-1818	10554
ibc-FGT-1818	10396
ibc-FGT-1818	36014
ibc-FGT-1818	28087
ibc-FGT-1818	12021
ibc-FGT-1818	28567
ibc-FGT-1818	28448
ibc-FGT-1818	13195
ibc-FGT-1818	14190
ibc-FGT-1794	29315
ibc-FGT-1794	331
ibc-FGT-1794	5639
ibc-FGT-1794	34002
ibc-FGT-1794	33182
ibc-FGT-1794	4067
ibc-FGT-1794	4080
ibc-FGT-1794	51833
ibc-FGT-1794	28564
ibc-FGT-1794	28564
ibc-FGT-1794	28466
ibc-FGT-1794	8195
ibc-FGT-1794	28612
ibc-FGT-1794	38408
ibc-FGT-1794	6335
ibc-FGT-1794	4499
ibc-FGT-1794	12527
ibc-FGT-1794	25401
ibc-FGT-1794	32687
ibc-FGT-1794	52507
ibc-FGT-1794	9951
ibc-FGT-1794	1860
ibc-FGT-1794	28448
ibc-FGT-1794	33191
ibc-FGT-1093	51646
ibc-FGT-1093	9672
ibc-FGT-1093	2990
ibc-FGT-1093	3961
ibc-FGT-1093	53976
ibc-FGT-1093	4667
ibc-FGT-1093	28564
ibc-FGT-1093	51835
ibc-FGT-1093	15329
ibc-FGT-1093	8901
ibc-FGT-1093	27728
ibc-FGT-1093	10554
ibc-FGT-1093	10396
ibc-FGT-1093	12578
ibc-FGT-1093	13104
ibc-ET2-2487	24527
ibc-ET2-2487	1178
ibc-ET2-2487	7760
ibc-ET2-2487	37622
ibc-ET2-2487	12438
ibc-ET2-2487	28564
ibc-ET2-2487	13552
ibc-ET2-2487	10794
ibc-ET2-2487	15329
ibc-ET2-2487	6184
ibc-ET2-2487	24811
ibc-ET2-2487	10554
ibc-ET2-2487	12630
ibc-ET2-2487	27451
ibc-ET2-2487	1716
ibc-ET2-2487	14190
ibc-ET2-2487	7555
ibc-ET1-3651	7661
ibc-ET1-3651	1538
ibc-ET1-3651	1538
ibc-ET1-3651	33182
ibc-ET1-3651	29870
ibc-ET1-3651	28612
ibc-ET1-3651	12527
ibc-ET1-3651	10554
ibc-ET1-3651	50219
ibc-ET1-3651	35155
ibc-ET1-3651	28567
ibc-ET1-3651	12775
ibc-ET1-3651	13791
ibc-ET1-3651	14190
ibc-ET1-3360	44
ibc-ET1-3360	37619
ibc-ET1-3360	29304
ibc-ET1-3360	36004
ibc-ET1-3360	7426
ibc-ET1-3360	13195
ibc-ET1-3360	15297
ibc-ET1-3360	6184
ibc-ET1-3360	35170
ibc-ET1-3360	12309
ibc-ET1-3360	23405
ibc-ET1-3360	14190
ibc-ET1-3360	35147
ibc-ET2-2367	29491
ibc-ET2-2367	13411
ibc-ET2-2367	9209
ibc-ET2-2367	8901
ibc-ET2-2367	6184
ibc-ET2-2367	10112
ibc-ET2-2367	36448
ibc-ET2-2367	9913
ibc-ET2-2367	9912
ibc-ET2-2367	9913
ibc-ET2-2367	10554
ibc-ET2-2367	10112
ibc-ET2-2367	6226
ibc-ET2-2367	15259
ibc-ET2-2367	6928
ibc-ET2-2367	54373
ibc-ET2-2367	36429
ibc-ET2-2367	35930
ibc-ET2-2367	13308
ibc-ET2-2367	354
ibc-ET2-1802	28632
ibc-ET2-1802	28609
ibc-ET2-1802	12438
ibc-ET2-1802	6917
ibc-ET2-1802	11471
ibc-ET2-1802	10554
ibc-ET2-1802	24772
ibc-ET2-1802	4705
ibc-FGT-2231	6511
ibc-FGT-2231	23172
ibc-FGT-2231	12566
ibc-FGT-2231	4943
ibc-FGT-2231	34600
ibc-FGT-2231	56798
ibc-FGT-2231	4943
ibc-FGT-2231	4943
ibc-FGT-2231	21030
ibc-FGT-2231	6493
ibc-FGT-2231	8741
ibc-FGT-2231	51835
ibc-FGT-2231	21044
ibc-FGT-2231	15329
ibc-FGT-2231	1860
ibc-FGT-2231	56857
ibc-FGT-2231	23862
ibc-FGT-2231	13104
ibc-FGT-2231	13927
ibc-FGT-2231	14074
ibc-ET2-2503	577
ibc-ET2-2503	38903
ibc-ET2-2503	56243
ibc-ET2-2503	470
ibc-ET2-2503	12831
ibc-ET2-2503	7874
ibc-ET2-2503	24747
ibc-ET2-2503	8577
ibc-ET2-2503	50224
ibc-ET2-2503	22228
ibc-ET2-2503	22226
ibc-ET2-2503	22228
ibc-ET2-2503	22228
ibc-ET2-2503	28567
ibc-ET2-2503	24535
ibc-ET2-2503	2990
ibc-ET2-2503	7530
ibc-ET1-3100	37723
ibc-ET1-3100	470
ibc-ET1-3100	2648
ibc-ET1-3100	33182
ibc-ET1-3100	37619
ibc-ET1-3100	9912
ibc-ET1-3100	9913
ibc-ET1-3100	10112
ibc-ET1-3100	54394
ibc-ET1-3100	14872
ibc-ET1-3100	12529
ibc-ET1-3100	8264
ibc-ET1-3100	10396
ibc-ET1-3100	12755
ibc-ET1-3100	28448
ibc-ET1-3100	3675
ibc-ET1-3100	56020
ibc-ET1-3100	33142
ibc-ET2-2404	51646
ibc-ET2-2404	344
ibc-ET2-2404	1002
ibc-ET2-2404	1002
ibc-ET2-2404	28261
ibc-ET2-2404	29304
ibc-ET2-2404	28564
ibc-ET2-2404	7849
ibc-ET2-2404	54858
ibc-ET2-2404	28607
ibc-ET2-2404	28612
ibc-ET2-2404	19167
ibc-ET2-2404	8276
ibc-ET2-2404	6262
ibc-ET2-2404	6671
ibc-ET2-2404	35925
ibc-ET2-2404	7414
ibc-ET2-2404	8230
ibc-ET2-2404	8901
ibc-ET2-2404	10554
ibc-ET2-2404	28567
ibc-ET2-2404	1794
ibc-ET2-2404	31707
ibc-ET2-2404	19402
ibc-ET2-2404	14190
ibc-ET2-2404	14190
ibc-ET2-2404	15182
ibc-ET2-2404	31852
ibc-ET2-2298	50058
ibc-ET2-2298	29491
ibc-ET2-2298	1012
ibc-ET2-2298	28608
ibc-ET2-2298	28608
ibc-ET2-2298	51609
ibc-ET2-2298	3883
ibc-ET2-2298	13721
ibc-ET2-2298	15329
ibc-ET2-2298	11594
ibc-ET2-2298	28584
ibc-ET2-2298	50219
ibc-ET2-2298	27451
ibc-ET2-2298	14893
ibc-ET2-2301	8901
ibc-ET2-2301	28599
ibc-ET2-2301	38413
ibc-ET2-2301	13883
ibc-ET2-2301	57878
ibc-ET2-2301	12268
ibc-ET2-2301	28309
ibc-ET2-2301	51896
ibc-ET2-2301	16136
ibc-ET2-2301	15297
ibc-ET2-2301	14675
ibc-ET2-2301	9630
ibc-ET2-2301	14676
ibc-ET2-2301	10554
ibc-ET2-2301	51840
ibc-ET2-2301	22617
ibc-ET2-2301	29853
ibc-ET2-2301	28574
ibc-ET2-2301	14190
ibc-ET2-2301	6721
ibc-ET2-2001	10112
ibc-ET2-2001	28261
ibc-ET2-2001	2151
ibc-ET2-2001	37619
ibc-ET2-2001	36448
ibc-ET2-2001	28071
ibc-ET2-2001	6262
ibc-ET2-2001	52158
ibc-ET2-2001	7172
ibc-ET2-2001	7190
ibc-ET2-2001	10469
ibc-ET2-2001	7931
ibc-ET2-2001	28448
ibc-ET2-2001	10554
ibc-ET2-2001	28567
ibc-ET2-2001	13195
ibc-ET2-2001	14353
ibc-ET2-2001	14190
ibc-ET2-2001	34918
ibc-FGT-1951	1012
ibc-FGT-1951	57808
ibc-FGT-1951	28609
ibc-FGT-1951	37623
ibc-FGT-1951	51607
ibc-FGT-1951	12527
ibc-FGT-1951	37730
ibc-ET2-1633	1371
ibc-ET2-1633	1371
ibc-ET2-1633	13411
ibc-ET2-1633	9209
ibc-ET2-1633	1113
ibc-ET2-1633	22322
ibc-ET2-1633	36310
ibc-ET2-1633	10554
ibc-ET2-1633	22766
ibc-ET2-1633	15259
ibc-ET2-1633	34603
ibc-ET2-1633	9075
ibc-ET2-1633	2990
